13;62779f35-90f9-4707-8fbc-65a6c4552404;;;;;1;09-04-2018 13:26;0000-00-00 00:00:00;0000-00-00 00:00:00;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;e0188b6d-fb25-4c0f-9708-f145d9ffad81;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36";;;;1;09-04-2018 18:14;09-04-2018 18:16;09-04-2018 18:16;09-04-2018 18:17;Mand;20-25;Sjælland;100.000-200.000;Gymnasial uddannelse (student, HF, HH, HTX og lign.);Single;Ja;Ja;Ja;Enig;AdBlock;Ja;Nej;Ja;Abonnements baseret;Ja;Ja;Mand;20-25;Sjælland;100.000-200.000;Gymnasial uddannelse (student, HF, HH, HTX og lign.);Single;Ja;Ja;Ja;Enig;AdBlock;Ja;Nej;Ja;Abonnements baseret;Ja;Ja
48;16f3748c-1bab-4ff2-b782-752d9b95e9b5;"Mozilla/5.0 (Linux; Android 7.0; RNE-L21 Build/HUAWEIRNE-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/166.0.0.66.95;]";;;;1;09-04-2018 18:15;09-04-2018 18:17;09-04-2018 18:17;09-04-2018 18:18;Mand;20-25;Jylland;200.000-500.000;Folkeskole/grundskole;I et forhold;Ja;Ja;Ja;Hverken enig eller uenig;Ghostery;Nej;Nej;Nej;Ved ikke;Nej;Ja;Mand;20-25;Jylland;200.000-500.000;Folkeskole/grundskole;I et forhold;Ved ikke;Ja;Ja;Hverken enig eller uenig;Ghostery;Nej;Nej;Nej;Ved ikke;Nej;Nej
49;9d2072c4-5853-4bd1-ba9d-e4137c4e4872;"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/64.0.3282.137 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/157.0.0.38.97;]";;;;1;09-04-2018 18:31;09-04-2018 18:33;09-04-2018 18:33;0000-00-00 00:00:00;Mand;20-25;Sjælland;50.000-100.000;Mellemlang videregående uddannelse (bachelor-niveau);I et forhold;Ja;Ja;Ja;Meget enig;Adblock Plus;Nej;Nej;Ja;Abonnements baseret;Nej;Nej;;;;;;;;;;;;;;;;;
50;26196600-fd5b-474c-b084-92f43c39f86a;"Mozilla/5.0 (Linux; Android 7.0; HUAWEI VNS-L31 Build/HUAWEIVNS-L31; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/160.0.0.28.92;]";;;;1;09-04-2018 18:31;09-04-2018 18:35;09-04-2018 18:35;09-04-2018 18:57;Mand;20-25;Sjælland;100.000-200.000;Gymnasial uddannelse (student, HF, HH, HTX og lign.);Gift;Ja;Ja;Ja;Meget enig;Adblock Plus;Nej;Nej;Nej;Ved ikke;Ja;Nej;Mand;20-25;Sjælland;100.000-200.000;Gymnasial uddannelse (student, HF, HH, HTX og lign.);Gift;Ja;Ja;Ja;Meget enig;Adblock Plus;Nej;Nej;Nej;Ved ikke;Ja;Nej
51;138b421b-a60d-4eb5-9fcd-fcd8d4acd945;"Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/166.0.0.66.95;]";;;;1;09-04-2018 18:33;0000-00-00 00:00:00;0000-00-00 00:00:00;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;44c70d08-88f4-4fd8-9e6f-f81f2d8cc4ff;"Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/166.0.0.66.95;]";;;;1;09-04-2018 18:33;0000-00-00 00:00:00;0000-00-00 00:00:00;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;18a030f2-6d44-4f2e-8733-598484227465;"Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/166.0.0.66.95;]";;;;2;0000-00-00 00:00:00;0000-00-00 00:00:00;09-04-2018 18:33;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;ce394b2f-bb30-449e-98a7-c4f62ef39206;"Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/166.0.0.66.95;]";;;;1;09-04-2018 18:33;0000-00-00 00:00:00;0000-00-00 00:00:00;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;ac06225f-a0b3-4d65-95ca-70f3b47ee4b5;"Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/166.0.0.66.95;]";;;;2;0000-00-00 00:00:00;0000-00-00 00:00:00;09-04-2018 18:33;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;730a3c95-b457-4444-82cc-ad8d6b8797c2;"Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/166.0.0.66.95;]";;;;1;09-04-2018 18:33;0000-00-00 00:00:00;0000-00-00 00:00:00;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;a527348c-0e2a-4fc9-a642-b1d96d813d96;"Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/166.0.0.66.95;]";;;;2;0000-00-00 00:00:00;0000-00-00 00:00:00;09-04-2018 18:33;0000-00-00 00:00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;f5f076bd-d0b5-4362-93e1-9a74a551827f;"Mozilla/5.0 (Linux; Android 7.0; SM-G920F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/65.0.3325.109 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/160.0.0.28.92;]";;;;1;09-04-2018 18:35;09-04-2018 18:38;09-04-2018 18:38;0000-00-00 00:00:00;Mand;20-25;Sjælland;200.000-500.000;Lang videregående uddannelse (kandidat-niveau);Single;Ja;Nej;Ja;Meget enig;;Nej;Nej;Nej;Ved ikke;Ved ikke;Ja;;;;;;;;;;;;;;;;;
